 rent,rentsqm,area,yearc,location,bath,kitchen,cheating,district
394.7692261,5.407799721,73,1954,2,0,0,0,2526
335.8974304,4.47863245,75,1957.5,2,0,0,1,2123
588.7179565,8.657615662,68,1957.5,2,0,0,1,2012
687.1795044,10.10557938,68,1995,2,0,0,1,711
231.3333435,3.855555296,60,1957.5,1,0,1,1,711
300.6666565,6.263886929,48,1965,1,0,0,1,1957
474.3589783,9.122286797,52,1972,1,0,0,1,1957
945.8461914,9.651492119,98,1973,3,0,0,1,1955
309.0769348,6.576102257,47,1972,1,0,0,1,1957
320.2564087,4.213900089,76,1929,1,0,0,1,624
314.2051392,6.412348747,49,1972,1,0,0,1,1934
511.2307739,9.467235565,54,1969,1,0,0,1,1112
536.6154175,8.943590164,60,1972,2,0,0,1,1235
598.2051392,8.797133446,68,1991,2,1,0,1,390
378.0513,12.19520473,31,1972,1,0,0,1,422
229.2307739,4.877250195,47,1924,2,0,0,1,1242
676.5641479,8.352640152,81,1969,2,0,0,1,1333
557.0769653,8.192307472,68,1939,3,0,0,1,964
514.4615479,11.18394947,46,1969,1,0,0,1,422
446.9743347,5.730441093,78,1957.5,2,0,0,0,350
457.4871521,5.258471489,87,1963,1,0,0,1,1123
418.9230957,3.915169239,107,1929,2,0,0,1,1243
523.1795044,6.70743084,78,1961,1,0,0,1,1132
632.3076782,7.438912868,85,1965,2,0,0,1,1241
345.2307739,4.542510033,76,1987,1,0,0,1,952
282.5641174,9.114969254,31,1983,1,0,0,1,2221
761.6923218,8.463246346,90,1957.5,2,0,0,1,913
332.8717957,6.052215099,55,1970,1,0,0,1,624
419.4871826,3.884140491,108,1939,2,0,0,1,231
637.7948608,7.08660984,90,1918,1,0,0,1,543
365.384613,6.299733162,58,1918,1,0,0,0,532
388.2564087,5.546517849,70,1929,2,0,0,0,232
257.7435913,6.608810425,39,1970,1,0,0,1,724
616.3077393,9.782662392,63,1992,1,0,1,1,622
268.1538696,5.586538792,48,1918,1,0,0,1,521
335.0769348,4.786813259,70,1918,2,0,1,1,232
542.1538086,8.887769699,61,1918,2,0,0,1,543
1459.230713,9.475522995,154,1994,1,0,1,1,1342
333.4359131,2.825728178,118,1918,1,0,0,1,1375
380.7692261,5.145528316,74,1918,2,0,0,1,531
342.8205261,6.233102322,55,1934,2,0,0,1,1615
358.4102783,6.516548634,55,1962,1,0,0,1,1404
637.2307739,7.867046356,81,1969,1,0,0,1,1641
759.0769043,9.731753349,78,1929,1,0,0,1,261
790.9230957,8.596989632,92,1918,2,0,0,1,813
448.3077087,5.401297569,83,1972,1,0,0,1,2134
271.1282043,3.432002783,79,1929,1,0,0,0,2513
408.615387,4.864468575,84,1962,2,0,0,1,2524
397.1282043,3.971282005,100,1918,2,0,0,1,531
434.4102478,5.715923309,76,1954,2,0,0,1,113
278.8205261,6.196010113,45,1918,2,0,0,0,383
1181.589844,11.25323582,105,1918,2,1,0,1,153
459.6410217,8.839251518,52,1918,1,0,1,1,163
512.5640869,13.48852825,38,1989,2,0,0,1,113
524.0512695,8.734189987,60,1981,2,0,0,1,163
589.2307739,5.123745918,115,1918,2,0,0,1,153
707.4359131,6.205579281,114,1918,1,0,0,1,163
484.9230652,10.77606678,45,1983,2,0,0,1,531
348.7692261,4.414800167,79,1957,1,0,0,1,422
197.7948761,4.395442009,45,1958,1,0,0,1,1132
167.2307739,2.229743719,75,1978,1,0,0,1,1132
530.4615479,6.714702606,79,1962,1,0,0,1,1133
314.4615479,4.367521286,72,1972,1,0,0,1,1123
188.4102478,6.72893858,28,1957.5,1,0,0,1,1712
542.7692261,6.53938961,83,1937,2,0,0,1,1854
461.0256348,5.488399982,84,1939,1,1,0,1,1714
465.8974304,13.31135368,35,1986,1,0,0,1,1636
431.1282043,8.981835365,48,1960,1,0,0,1,1713
612.2564087,6.583405018,93,1941,1,0,0,1,734
610.8204956,10.18034363,60,1972,1,0,0,1,2024
285.0256348,4.453525543,64,1965,1,0,0,1,1944
310.5128174,5.750236034,54,1975,1,0,0,1,2024
566.7692261,9.771882057,58,1972,1,0,0,1,2421
317.4871521,5.039478779,63,1939,1,0,0,1,1375
487.2307434,6.167476654,79,1956,1,0,0,1,1832
277.0256348,5.771369457,48,1960,1,0,0,1,1363
417.8974609,6.429189682,65,1967,1,0,0,1,822
663.3845825,8.845128059,75,1918,2,0,0,1,944
365.7435913,9.624830246,38,1959,1,0,0,1,951
285.384613,8.393666267,34,1918,2,0,0,0,943
182.7179413,4.567948341,40,1918,1,0,0,1,962
425.2307739,7.20730257,59,1918,1,0,1,1,816
449.4871826,6.915189743,65,1960,1,0,0,1,951
339.2307739,6.057692528,56,1967,1,0,0,1,1406
839.5897217,9.433594704,89,1983,2,0,0,1,413
361.0256348,3.312161446,109,1929,2,0,0,1,914
348.0513,3.480512857,100,1939,1,0,0,1,522
547.0256348,7.197707653,76,1929,1,1,0,1,1812
268.666687,8.395835876,32,1967,1,0,0,1,1812
818.9230957,8.356359482,98,1955,1,0,0,1,927
545.8461914,5.248523235,104,1929,3,0,0,1,912
656.8718262,5.971564293,110,1918,3,0,0,1,925
227.0769196,4.831423759,47,1924,1,0,0,1,916
998.4615479,7.341630936,136,1918,2,0,0,1,412
458.5128174,6.947164059,66,1964,1,0,0,1,1132
531.3845825,7.380343914,72,1954,2,0,0,1,961
330.615387,3.673504114,90,1918,2,0,0,0,411
339.7435913,7.901015282,43,1965,2,0,0,1,1241
315.2820435,9.852563858,32,1957.5,2,0,0,1,1243
338.4615479,9.67032814,35,1994.5,1,0,0,1,1924
583.2307739,8.331867218,70,1987,1,0,0,1,1515
584.8204956,6.221497536,94,1918,2,1,0,1,543
502.7179565,8.378630638,60,1929,1,0,0,1,624
496.9230652,7.098902702,70,1918,2,0,0,1,532
504.1025696,5.79428196,87,1918,2,0,0,1,413
284.4102478,3.600129843,79,1972,1,0,0,1,1321
396.0512695,5.911215305,67,1985,2,0,0,1,1346
356.615387,9.905983925,36,1959,2,0,0,1,232
319.2820435,4.434472561,72,1953,2,0,0,0,522
502.1538391,7.384615421,68,1979,1,0,0,1,1611
390.3589783,7.097435951,55,1929,1,0,0,1,1514
344,5.931035995,58,1957.5,1,0,0,1,1641
799.4871826,10.65983105,75,1935,1,0,0,1,1402
418.7692261,4.985347748,84,1918,2,0,0,0,532
407.6923218,7.280220509,56,1971,1,0,0,1,1402
651.8461304,8.929400444,73,1971,1,0,0,1,1642
569.2307739,9.814323425,58,1984,1,0,0,1,1401
334.4102478,8.800271988,38,1972,1,0,1,1,422
237.9487152,3.304843664,72,1957.5,2,0,0,0,350
297.6923218,4.314381123,69,1957.5,2,0,0,1,381
411.4871826,4.472687244,92,1957.5,1,0,0,1,152
578.7692261,7.420117855,78,1957.5,2,0,0,1,152
501.6410217,6.871794701,73,1957.5,2,0,0,1,153
512.7179565,5.893307686,87,1971,1,0,0,1,1012
304.1025696,5.529138565,55,1936,1,0,0,1,2524
311.7435913,4.212750912,74,1955,1,0,0,1,963
437.1794739,4.751950741,92,1972,1,0,0,1,2514
387.1282043,9.002980232,43,1939,2,0,0,1,411
423.8974304,6.422687054,66,1918,1,0,0,1,261
501.9487,4.735365391,106,1918,2,0,0,1,941
465.5384521,5.542123318,84,1962,1,0,0,1,951
578.3590088,5.073323727,114,1929,1,0,0,1,914
349.3333435,4.421940804,79,1972,1,0,0,1,2514
365.5384521,9.619431496,38,1988,1,0,0,1,2524
202,4.809524536,42,1952,1,0,0,0,623
218.3076935,3.700130224,59,1918,1,0,0,0,623
323.1795044,3.475048065,93,1939,1,0,0,0,611
478.8205261,10.88228798,44,1939,1,0,0,1,623
314.0513,3.019724131,104,1918,1,0,0,1,623
370.7179565,6.178630829,60,1957.5,1,0,0,1,624
455.7948608,8.287178993,55,1918,1,0,0,0,623
571.6923218,7.831399918,73,1961,1,0,0,1,611
157.7435913,2.253480196,70,1931,1,0,0,0,623
255.5897369,7.74514389,33,1972,1,0,0,1,723
519.7948608,7.425640583,70,1964,2,0,0,1,712
344.9230652,5.226108074,66,1965,2,0,0,1,611
339.8461609,5.962215424,57,1964,2,0,0,1,711
239.2820587,9.20315361,26,1962,1,0,0,1,2135
320.1025696,9.145789146,35,1972,1,0,0,1,2131
300.9743652,7.166056633,42,1957.5,1,0,0,1,1025
375.2307739,6.822379589,55,1918,3,0,0,1,925
418,6.057969093,69,1965,1,0,0,1,1122
449.6923218,5.110140324,88,1957,1,0,0,1,424
374.615387,6.811190128,55,1971,1,0,0,1,1025
397.6410522,6.117553711,65,1960,1,0,0,1,1132
605.3846436,7.761338711,78,1955,2,0,0,1,426
818.9743652,10.23717976,80,1954,2,1,0,1,426
547.5897827,5.070275307,108,1924,2,0,0,1,1243
306.2051086,10.20683575,30,1972,2,0,0,1,2134
170.2564087,3.959451437,43,1918,1,0,0,0,2526
209.1282043,2.614102602,80,1929,1,0,0,0,2513
314,4.617647171,68,1918,1,0,0,0,1811
579.6410522,6.44045639,90,1963,1,0,0,1,1811
808.3076782,8.785954475,92,1966,1,0,0,1,1822
625.2821045,6.380430698,98,1962,1,1,0,1,1812
517.0769043,9.756169319,53,1983,3,0,0,1,1851
397.2307434,6.732723236,59,1968,2,0,0,1,1852
366.3076782,9.157691956,40,1958,1,0,0,1,1841
542.3076782,8.343194962,65,1939,2,0,0,1,1831
591.2307739,11.82461548,50,1990,2,0,0,1,1634
352.8717957,8.206323624,43,1983,1,0,0,1,1646
357.2820435,10.20805645,35,1970,1,0,0,1,2033
294.3589783,7.955646038,37,1968,1,0,0,1,1404
487.6923218,6.252466679,78,1968,1,0,0,1,1641
514.0512695,4.393600941,117,1957.5,2,0,0,1,360
638.6154175,5.805594921,110,1929,2,0,0,0,360
398.2051392,8.295938492,48,1957.5,2,0,0,1,372
1180.512817,7.870087147,150,1918,2,1,0,1,372
291.5897217,3.313519478,88,1929,1,0,0,1,822
344.0513,6.37131834,54,1956,1,0,0,1,2513
295.5897522,5.577164173,53,1963,1,0,0,1,2522
440.7179565,8.161440849,54,1967,2,0,0,1,2526
607.2820435,8.318933487,73,1939,2,0,0,1,926
713.2820435,8.593758583,83,1935,2,0,0,1,925
364.3077087,9.587046623,38,1971,2,0,0,1,426
271.0256348,3.927907705,69,1955,2,0,0,1,2523
322.1025391,7.490759373,43,1956,2,0,0,1,1812
437.4871521,8.413214684,52,1929,1,0,0,1,816
679.333313,9.704764366,70,1984,2,0,0,1,372
402.8717957,4.331954479,93,1918,2,0,0,0,274
460.0512695,8.519467354,54,1957.5,2,0,0,1,350
354.5641174,4.029138088,88,1934,2,0,0,1,1372
817.2307739,9.846154213,83,1986,2,0,1,1,2135
703.8973999,9.776353836,72,1972,1,0,0,1,1114
278.615387,9.287179947,30,1973,1,0,0,1,2024
522.4615479,7.256410122,72,1972,2,1,0,1,1333
784.7692261,10.75026226,73,1972,2,0,0,1,2033
780.5128174,7.095569134,110,1983,2,0,0,1,532
295.1282043,8.943277359,33,1962,1,0,0,1,1122
548.3076782,9.453579903,58,1962,1,0,0,1,1122
597.4871826,7.468589783,80,1972,2,0,0,1,350
331.1794739,4.66449976,71,1972,1,0,0,1,1132
213.2307587,2.805668354,76,1918,2,0,0,0,561
279.3333435,6.983333588,40,1962,1,0,0,1,2513
277.4871521,9.249568939,30,1958,2,0,0,1,2525
379.5897522,11.86217976,32,1972,1,0,0,1,1942
364.0513,7.429620266,49,1994,2,0,0,1,1934
533.2820435,6.348594666,84,1970,1,0,0,1,1363
460.5128174,8.372959137,55,1962,1,0,0,1,1406
329.7948608,14.3389082,23,1973,1,0,0,1,1401
312.4102478,6.007886887,52,1968,1,0,0,1,1641
514.3076782,4.898168564,105,1918,1,0,0,1,252
629.3846436,4.281527996,147,1918,1,0,0,0,623
659.2820435,5.732886791,115,1929,2,0,0,1,913
641.5897217,7.637974262,84,1986,1,0,0,1,611
475.0769348,8.483517647,56,1973,1,0,1,1,711
391.2820435,7.24596405,54,1962,2,0,0,1,724
189.0769348,2.424062967,78,1939,1,0,0,1,611
258.2564087,5.49481535,47,1959,1,0,0,1,723
351.4358826,5.020512581,70,1957.5,2,0,0,1,1615
320.4615479,5.826574326,55,1962,1,0,0,1,1406
292.1538391,5.512338161,53,1968,1,0,0,1,1641
805.8461914,8.307692528,97,1994.5,1,0,0,1,1406
415.1794739,5.189743519,80,1963,1,0,0,1,1402
344.9743652,5.749574184,60,1983,1,0,0,1,1644
406.2564087,6.250097275,65,1963,2,0,0,1,563
448.4615479,7.351830959,61,1954,1,0,0,1,1821
859.0256348,11.45367622,75,1993,2,0,1,1,1407
420.2051392,8.575615883,49,1983,2,0,0,1,1642
678.0512695,10.43155861,65,1993,1,0,1,1,1312
444.9743652,5.562179089,80,1973,1,0,0,1,2024
628.6154175,12.08875942,52,1994,2,0,0,1,1653
398.7179565,7.667651176,52,1957.5,2,0,0,1,415
346.0512695,8.047702789,43,1955,2,0,0,1,414
447.4358826,10.40548801,43,1971,2,0,0,1,415
462.7692566,6.170256138,75,1957.5,2,0,0,1,415
911.2307739,5.695194721,160,1918,2,0,0,1,1243
249.9487152,6.577600002,38,1962,1,0,0,1,2522
407.9487305,11.02564144,37,1959,2,0,0,1,350
498.3589783,8.899267197,56,1918,2,0,0,1,1912
293.5384827,4.586538792,64,1952,1,0,0,1,1921
482.1025391,8.457938194,57,1986,1,0,0,1,2024
525.2307739,6.565384388,80,1918,1,0,0,1,734
236.0512695,3.934188366,60,1954,1,0,0,1,734
106.4102554,3.547008753,30,1918,2,0,0,0,2025
622.1025391,11.10897446,56,1973,2,0,0,1,734
556.7692261,9.279486656,60,1983,1,0,0,1,1911
444.8717957,6.355312824,70,1968,1,0,0,1,1942
345.3333435,4.666666985,74,1968,1,0,0,1,1921
469.4359131,10.9171133,43,1983,1,0,0,1,1924
544.6153564,5.732795238,95,1964,1,0,0,1,1342
667.0769653,12.35327721,54,1966,1,0,0,1,1541
530.6153564,6.71665144,79,1972,2,0,0,1,2033
534.8717651,4.952517033,108,1957.5,1,0,0,1,2121
372.9743652,5.328205109,70,1929,1,0,0,1,1924
300.2564087,9.383015633,32,1974,1,0,0,1,1921
441.2307739,4.902564526,90,1961,1,0,0,1,432
201.2307587,4.024615288,50,1918,1,0,0,0,611
865.3846436,8.653845787,100,1968,3,0,0,1,1955
794.1025391,7.941025257,100,1918,2,0,0,1,153
749.5384521,7.648354053,98,1955,1,0,0,1,163
567.0769653,6.03273344,94,1918,2,0,0,1,153
466.5128174,6.860482216,68,1973,1,0,0,1,2221
683.8973999,11.39829159,60,1994.5,1,0,0,1,2221
530.4615479,6.315020561,84,1973,1,0,0,1,2221
414.3589783,5.919415474,70,1971,1,1,0,1,2221
408.666687,5.448887348,75,1968,1,0,0,1,2221
259.8974304,8.961979866,29,1967,1,0,0,1,711
521.0769043,4.531103611,115,1918,1,0,0,0,624
152.3589783,3.462704182,44,1924,1,0,0,0,2522
609.4871826,10.88370323,56,1979,1,0,0,1,2024
416.4102478,5.552138329,75,1957.5,1,0,0,1,623
744.3589478,9.077548027,82,1977,2,0,0,1,415
195.1794891,1.524839997,128,1918,2,0,0,0,414
503.1282043,6.289102554,80,1960,1,0,0,1,1516
202.9230804,4.949343204,41,1955,1,0,0,1,1363
274.4102478,4.573503971,60,1939,2,0,0,1,541
190,3.518518448,54,1929,1,0,0,1,816
229.02565,7.387923241,31,1959,2,0,0,1,1243
495.5897522,8.259831429,60,1918,1,0,0,1,822
641.5384521,5.728020191,112,1918,2,1,0,1,1244
467.4871521,6.775174141,69,1972,1,0,0,1,1133
378.7179565,7.889958858,48,1953,1,0,0,1,1236
478.8205261,3.52073884,136,1918,2,0,0,1,372
233.384613,7.779487133,30,1959,2,0,0,1,133
376.5640869,4.707051277,80,1918,1,0,0,1,242
512.9743652,7.891912937,65,1929,2,0,0,0,210
314.8717957,4.198289871,75,1957.5,2,0,0,0,231
544.3076782,8.779158592,62,1989,1,0,0,1,423
452.2564087,8.86777401,51,1929,1,1,0,1,1833
499.7435913,8.470231056,59,1918,1,0,1,1,563
204.6666718,3.009804249,68,1957.5,1,0,0,1,1712
272.7692566,5.803600311,47,1932,1,0,0,1,1812
640.5640869,9.150918007,70,1961,1,0,0,1,2528
284.3077087,8.615384102,33,1963,1,0,0,1,1621
522.666687,7.574877262,69,1967,1,0,0,1,1934
456.717926,7.874446392,58,1939,2,0,0,1,232
454.0513,8.108056068,56,1970,1,0,0,1,1812
439.384613,8.967030525,49,1918,1,0,0,1,1811
555.1795044,4.745123863,117,1957.5,2,0,0,1,374
385.8974304,4.149435043,93,1989,2,0,0,1,331
435.8461609,7.514589787,58,1939,2,0,0,1,411
531.6923218,8.17988205,65,1982,2,0,1,1,731
508.2051392,7.585154057,67,1918,3,0,0,1,912
289.8461609,8.051281929,36,1970,2,0,0,1,734
425.2820435,8.338861465,51,1971,1,0,0,1,734
563.6922607,7.829061508,72,1959,1,0,0,1,1833
306.6666565,4.577114582,67,1962,2,0,0,1,1832
455.1282043,11.9770565,38,1956,1,0,0,1,623
155.5897369,2.778388262,56,1930,2,0,0,0,1615
303.8974304,5.52540493,55,1918,2,0,0,1,242
133.384613,4.446154118,30,1918,2,0,0,1,561
632.8717651,8.327260971,76,1918,1,0,0,1,543
995.4871826,9.049881935,110,1929,2,0,0,1,232
280.3076782,4.004395485,70,1918,2,0,0,0,372
595.3846436,6.137984753,97,1973,1,0,0,1,2024
391.9487,4.899359226,80,1929,1,0,0,1,261
435.0256348,7.250425816,60,1968,1,0,0,1,1112
472.9743652,6.569087029,72,1965,1,0,0,1,1911
1517.94873,12.04720974,126,1996,2,1,0,1,1334
459.5897522,7.070610523,65,1936,3,0,0,1,372
522.5640869,6.967523098,75,1974,2,0,0,1,1533
441.2307739,7.23329258,61,1967,1,0,0,1,1341
278.4102783,5.800215244,48,1972,1,0,0,1,1345
616.0513306,12.32102489,50,1989,1,0,0,1,1515
304.0513,10.8589735,28,1974,1,0,0,1,1512
402.3589478,7.315615177,55,1939,1,0,0,1,1516
126,1.145454288,110,1918,2,0,0,0,210
746.8205566,10.82348728,69,1997,1,0,0,1,1013
467.8974609,5.637318134,83,1957.5,1,0,0,1,1025
522.0512695,6.000589848,87,1971,1,0,0,1,1012
703.1281738,5.859399796,120,1957.5,2,0,0,1,412
278.1025696,5.562051296,50,1963,1,0,0,1,1122
276.1538391,6.003343582,46,1957.5,2,0,0,1,413
362.0512695,6.704651356,54,1957,1,0,0,1,1241
305.1282043,7.628205299,40,1971,1,0,0,1,1012
597.2820435,6.945138454,86,1972,2,0,0,1,425
367.1282043,9.178204536,40,1964,1,0,0,1,424
250.3076935,4.551048756,55,1939,2,0,1,1,425
218.4615326,4.369231224,50,1957.5,2,0,0,1,350
504.7179565,7.00997448,72,1959,1,0,0,1,422
237.0769196,11.8538456,20,1967,1,0,0,1,822
54.92307663,1.716346145,32,1961,1,0,0,1,2524
383.282074,4.56288147,84,1972,2,0,0,1,2522
1075.94873,9.438148499,114,1931,2,1,1,1,1853
751.9487305,8.354984283,90,1971,1,0,0,1,1723
845.4871826,11.90827179,71,1994,2,0,0,1,1651
595.8974609,5.466948986,109,1918,2,0,0,1,151
305.9487,5.099144936,60,1929,2,0,0,0,383
282.1025391,4.550041199,62,1918,1,0,0,1,2526
284.8205261,5.812661648,49,1957.5,1,0,0,1,522
350.7692261,5.480769157,64,1957,1,0,0,1,2523
515.6923218,7.162395,72,1965,1,1,0,1,2221
512.6153564,6.92723608,74,1971,2,0,0,1,2529
376.9743347,6.080230713,62,1994.5,1,0,0,1,2132
383.0256653,8.70512867,44,1970,1,0,0,1,2134
289.6410217,8.275456429,35,1966,2,0,0,1,2526
443.282074,6.072358608,73,1918,1,0,1,0,2131
314.6666565,4.994709015,63,1939,2,0,0,1,2135
435.7435913,6.407994747,68,1972,2,0,0,1,2135
595.4359131,7.939143658,75,1918,2,0,0,1,2134
562.6153564,9.376922607,60,1957.5,2,0,0,1,360
299.4871826,11.97948742,25,1957.5,2,1,0,1,372
1135.846069,9.876923561,115,1968,3,1,0,1,925
256.4102478,4.748338223,54,1950,2,0,0,0,926
551.333313,8.353533745,66,1957.5,1,0,0,1,2526
270.615387,5.204143524,52,1960,2,0,0,1,133
494.1025696,9.882051468,50,1929,2,0,0,0,210
311.4871826,4.866987228,64,1957.5,2,0,0,0,321
647.5897827,8.302430153,78,1984,2,0,0,1,321
324.4102478,10.81367683,30,1957.5,2,0,0,1,372
202.2564087,5.61823082,36,1972,1,0,0,1,1342
774.2564087,11.55606651,67,1993,1,0,1,1,1312
575.8974609,9.288666725,62,1984,1,0,0,1,1712
467.5897522,9.351795197,50,1982,2,0,0,1,1634
111.2307663,1.76556766,63,1938,1,0,0,0,1622
481.333313,6.09282589,79,1968,1,0,0,1,1641
515.333374,8.588887215,60,1983,1,0,0,1,1611
444.5641174,5.627395153,79,1918,2,0,0,1,1262
559.4359131,4.30335331,130,1957.5,1,1,0,1,282
173.1794891,4.027429581,43,1918,2,0,0,1,813
587.1282349,6.748600006,87,1957.5,2,0,0,1,412
284.9230652,4.748717785,60,1918,1,0,0,0,623
355.5897522,4.087238789,87,1918,2,0,0,0,541
445.9487,5.308912754,84,1968,1,0,0,1,1342
399.7435913,6.34513855,63,1994.5,1,0,0,1,1321
671.6409912,4.79743576,140,1918,2,0,0,1,521
497.4871521,6.633164406,75,1957.5,2,0,0,1,372
173.1282043,2.371619463,73,1953,2,0,0,1,360
368.5128174,5.264466763,70,1957.5,2,0,0,1,360
601.1281738,9.392625809,64,1960,2,0,0,1,943
446.1538391,10.13986111,44,1973,1,0,0,1,711
430.4102478,7.68589735,56,1918,2,0,0,0,423
442.9230957,2.952820539,150,1954,2,0,0,1,381
445.5384521,3.349913359,133,1918,2,1,0,1,152
697.2820435,11.62136364,60,1918,2,0,0,1,413
495.2820435,7.61972332,65,1960,2,0,0,1,411
269.3333435,8.161615372,33,1994,1,0,0,1,2211
417.333313,4.968254089,84,1957,1,0,0,1,1371
440.3076782,5.644969463,78,1929,1,0,0,1,1011
373.1282043,3.807430267,98,1924,1,0,0,1,816
322.5128479,6.58189249,49,1972,1,0,0,1,1934
823.9486694,7.490441322,110,1979,1,0,0,1,1957
616.1026001,11.84812832,52,1983,2,0,0,1,1927
815.7435913,12.94830799,63,1991,1,0,0,1,623
593.7948608,7.917266846,75,1957.5,1,0,0,1,822
151.0769196,2.15824151,70,1957.5,2,0,0,0,350
398.4102783,6.640169144,60,1957.5,2,0,0,1,350
605.7435913,8.653477669,70,1929,1,0,0,1,822
365.3333435,5.219046116,70,1918,1,0,0,1,252
691.2307739,8.64038372,80,1957.5,2,0,0,1,1241
236.7692413,4.082228184,58,1959,2,0,0,1,1242
462.2051086,5.502440929,84,1957.5,1,0,0,1,1312
306.4615173,3.482517242,88,1957.5,2,0,0,0,1242
673.6409912,7.484902382,90,1918,1,0,0,1,914
452.9743652,5.392553806,84,1965,1,0,1,1,1635
476.717926,8.079963684,59,1984,1,0,0,1,1634
360.3076782,6.798256397,53,1937,2,0,0,1,1243
348.8717957,5.451123238,64,1960,1,0,0,1,1402
372.3076782,6.419097424,58,1963,1,0,0,1,1025
443.6923218,11.09230709,40,1957.5,1,0,0,1,1022
658.666687,8.337553978,79,1972,1,1,0,1,2322
381.1794739,6.35299015,60,1937,1,0,0,1,2524
137.1794891,3.810540915,36,1938,1,0,0,0,2222
500.9230652,9.107692719,55,1971,2,0,0,1,1654
584.4102173,10.07604027,58,1993,2,0,0,1,1853
396.2051086,9.214071274,43,1983,1,0,0,1,1641
915.6410522,9.952620506,92,1989,1,0,0,1,1313
414.9743652,7.280251503,57,1972,1,1,0,1,1345
423.0256653,5.640343189,75,1967,1,0,0,1,1342
506.6666565,10.13333321,50,1969,1,0,0,1,1406
357.6923218,5.109889984,70,1965,1,0,0,1,1833
375.384613,5.14225626,73,1994.5,1,0,0,1,2528
497.1282043,8.149641037,61,1961,3,0,0,1,925
601.333313,5.726984501,105,1918,2,0,0,1,531
384.8205261,5.92031765,65,1954,2,0,0,1,1372
544.5640869,7.165318012,76,1955,1,0,0,1,1371
950.9743652,10.93073845,87,1918,2,1,0,1,122
438.3077087,4.174359322,105,1957.5,2,0,0,0,210
972.0512695,11.3029232,86,1995,2,1,0,1,926
216.0512695,4.154832363,52,1918,1,0,0,1,816
387.384613,8.804195404,44,1995,2,0,0,1,711
312.0512695,9.456097603,33,1959,1,0,0,1,1822
175.6410217,8.782051086,20,1956,1,0,0,1,1812
489.6923218,9.79384613,50,1962,1,0,0,1,1712
430.9230652,5.745641232,75,1968,2,0,0,1,922
380.615387,6.920281887,55,1957.5,2,0,0,1,943
451.5384521,4.703525543,96,1969,2,0,0,1,951
137.02565,2.246322155,61,1929,1,0,0,0,1402
524.4615479,6.243589878,84,1918,1,0,0,0,543
448.4102783,9.540645599,47,1984,1,0,0,1,714
467.8974609,7.670451641,61,1991,1,0,0,1,713
1216.718018,11.0610714,110,1992,1,1,0,1,624
578.3590088,5.456215382,106,1970,1,1,0,1,713
258.4102478,8.613677025,30,1971,1,0,0,1,713
244.4615479,4.288799286,57,1924,1,0,0,0,713
421.7948608,8.60806179,49,1950,1,0,0,1,612
329.6923218,9.69683075,34,1972,2,0,0,1,1541
650.5640869,8.132051468,80,1966,1,0,0,1,1345
644.8204956,10.74701023,60,1991,2,0,0,1,1543
795.0256958,10.19263649,78,1995,2,0,0,1,1544
426.8717957,5.403440952,79,1972,1,0,0,1,1345
573.333313,8.958333015,64,1977,2,0,0,1,1931
555.4871826,7.121631145,78,1973,2,0,0,1,1952
207.4358978,6.482374191,32,1964,1,0,0,1,1833
376.2051086,5.374358654,70,1968,1,0,0,1,1942
376.615387,6.493369579,58,1972,1,0,0,1,424
225.4358978,7.044871807,32,1965,1,0,0,1,424
474.9743652,8.961779594,53,1931,1,1,0,1,1236
283.1795044,4.226559162,67,1939,2,0,0,1,1242
842.2051392,8.098128319,104,1984,2,0,0,1,1235
408.8717957,7.434030533,55,1918,1,0,0,1,1281
380.8204956,6.044769287,63,1956,2,0,0,1,425
482.615387,13.789011,35,1973,1,0,0,1,1133
237.7435913,9.143984795,26,1973,2,0,0,1,734
439.3333435,6.276189804,70,1963,1,0,0,1,1133
319.7435913,5.512820721,58,1994.5,1,0,0,1,1213
292.5641174,4.718775749,62,1960,1,0,0,1,1132
434.4615479,7.363753796,59,1972,1,0,0,1,814
501.8974304,9.469763756,53,1983,1,0,0,1,822
508.4102783,7.476620197,68,1961,1,0,0,1,1133
495.5384521,6.979415417,71,1967,1,0,0,1,1123
218.5641022,9.502789497,23,1970,1,0,0,1,1123
577.1795044,8.364917755,69,1975,1,0,0,1,1131
223.3333282,4.751773357,47,1924,2,0,0,1,2135
529.4359131,9.128204346,58,1985,1,0,1,1,2131
549.1795044,3.950931787,139,1929,1,0,0,1,812
405.5897522,7.115610123,57,1957.5,1,0,1,1,822
178.9743652,2.593831301,69,1918,1,0,0,1,814
510,8.225805283,62,1974,2,0,0,1,1545
341.8461304,10.05429745,34,1993,1,0,0,1,1541
446.9743347,12.77069759,35,1979,1,0,0,1,1401
234.2564087,8.676163673,27,1956,1,0,0,1,1363
494.2051392,6.502697468,76,1965,1,0,0,1,713
273.6923218,4.71883297,58,1964,1,0,0,1,713
449.2820435,7.61494875,59,1984,1,0,0,1,1013
461.4871826,5.993338585,77,1918,2,0,0,1,532
518.3076782,8.638461113,60,1918,2,0,0,0,543
212.7179413,4.431623936,48,1918,2,0,0,1,531
148.2564087,2.647435904,56,1929,1,0,0,0,551
373.8461609,4.248251915,88,1918,2,0,0,0,413
462,9.239999771,50,1961,2,0,0,1,411
530.4102783,5.412348747,98,1972,2,0,0,1,426
406.7692261,5.981902599,68,1957.5,2,0,0,0,412
336.4102478,6.469430447,52,1971,1,0,0,1,734
355.8461609,5.083516598,70,1962,1,0,0,1,1635
